0.14900   3.82301   3.82321   0.00019
0.15000   3.83582   3.83601   0.00019
0.15100   3.84859   3.84878   0.00019
0.15200   3.86130   3.86150   0.00020
0.15300   3.87398   3.87418   0.00020
0.15400   3.88662   3.88682   0.00020
0.15500   3.89922   3.89942   0.00020
0.15600   3.91178   3.91198   0.00020
0.15700   3.92430   3.92450   0.00020
0.15800   3.93678   3.93698   0.00020
0.15900   3.94922   3.94942   0.00020
0.16000   3.96161   3.96182   0.00021
0.16100   3.97397   3.97418   0.00021
0.16200   3.98630   3.98650   0.00021
0.16300   3.99858   3.99879   0.00021
0.16400   4.01083   4.01103   0.00021
0.16500   4.02304   4.02324   0.00021
0.16600   4.03521   4.03542   0.00020
0.16700   4.04735   4.04755   0.00020
0.16800   4.05944   4.05966   0.00021
0.16900   4.07151   4.07172   0.00021
0.17000   4.08354   4.08375   0.00021
0.17100   4.09553   4.09574   0.00021
0.17200   4.10749   4.10770   0.00021
0.17300   4.11942   4.11962   0.00021
0.17400   4.13130   4.13151   0.00022
0.17500   4.14315   4.14337   0.00022
0.17600   4.15498   4.15519   0.00021
0.17700   4.16676   4.16698   0.00021
0.17800   4.17852   4.17873   0.00021
0.17900   4.19024   4.19045   0.00021
0.18000   4.20192   4.20214   0.00022
0.18100   4.21358   4.21380   0.00022
0.18200   4.22521   4.22542   0.00022
0.18300   4.23680   4.23702   0.00022
0.18400   4.24836   4.24858   0.00022
0.18500   4.25988   4.26011   0.00022
0.18600   4.27138   4.27160   0.00022
0.18700   4.28285   4.28307   0.00022
0.18800   4.29429   4.29451   0.00022
0.18900   4.30570   4.30591   0.00022
0.19000   4.31706   4.31729   0.00023
0.19100   4.32841   4.32864   0.00023
0.19200   4.33973   4.33995   0.00022
0.19300   4.35102   4.35124   0.00022
0.19400   4.36228   4.36250   0.00022
0.19500   4.37350   4.37373   0.00023
0.19600   4.38470   4.38493   0.00023
0.19700   4.39587   4.39610   0.00023
0.19800   4.40702   4.40724   0.00022
0.19900   4.41813   4.41836   0.00023
0.20000   4.42922   4.42945   0.00023
0.20100   4.44028   4.44051   0.00023
0.20200   4.45131   4.45154   0.00023
0.20300   4.46232   4.46254   0.00023
0.20400   4.47329   4.47352   0.00023
0.20500   4.48424   4.48447   0.00023
0.20600   4.49517   4.49540   0.00023
0.20700   4.50607   4.50630   0.00023
0.20800   4.51693   4.51717   0.00024
0.20900   4.52778   4.52801   0.00024
0.21000   4.53860   4.53883   0.00023
0.21100   4.54939   4.54963   0.00023
0.21200   4.56015   4.56039   0.00024
0.21300   4.57090   4.57114   0.00024
0.21400   4.58162   4.58186   0.00024
0.21500   4.59231   4.59255   0.00023
0.21600   4.60297   4.60322   0.00024
0.21700   4.61362   4.61386   0.00024
0.21800   4.62424   4.62448   0.00024
0.21900   4.63484   4.63507   0.00024
0.22000   4.64540   4.64564   0.00024
0.22100   4.65595   4.65619   0.00024
0.22200   4.66647   4.66671   0.00024
0.22300   4.67697   4.67721   0.00024
0.22400   4.68744   4.68769   0.00025
0.22500   4.69789   4.69814   0.00024
0.22600   4.70833   4.70857   0.00024
0.22700   4.71872   4.71897   0.00025
0.22800   4.72911   4.72936   0.00025
0.22900   4.73947   4.73972   0.00024
0.23000   4.74981   4.75005   0.00024
0.23100   4.76012   4.76037   0.00025
0.23200   4.77041   4.77066   0.00025
0.23300   4.78068   4.78093   0.00025
0.23400   4.79094   4.79118   0.00024
0.23500   4.80115   4.80141   0.00025
0.23600   4.81136   4.81161   0.00025
0.23700   4.82155   4.82179   0.00025
0.23800   4.83170   4.83196   0.00025
0.23900   4.84184   4.84210   0.00025
0.24000   4.85197   4.85222   0.00025
0.24100   4.86207   4.86231   0.00025
0.24200   4.87214   4.87239   0.00025
0.24300   4.88220   4.88245   0.00025
0.24400   4.89223   4.89248   0.00025
0.24500   4.90224   4.90250   0.00026
0.24600   4.91224   4.91249   0.00026
0.24700   4.92222   4.92247   0.00025
0.24800   4.93216   4.93242   0.00026
0.24900   4.94210   4.94236   0.00026
0.25000   4.95202   4.95227   0.00026
0.25100   4.96190   4.96217   0.00026
0.25200   4.97178   4.97204   0.00026
0.25300   4.98164   4.98190   0.00026
0.25400   4.99148   4.99173   0.00025
0.25500   5.00129   5.00155   0.00026
0.25600   5.01109   5.01135   0.00026
0.25700   5.02087   5.02113   0.00026
0.25800   5.03062   5.03088   0.00026
0.25900   5.04036   5.04062   0.00026
0.26000   5.05009   5.05035   0.00026
0.26100   5.05978   5.06005   0.00027
0.26200   5.06947   5.06973   0.00026
0.26300   5.07914   5.07940   0.00026
0.26400   5.08878   5.08905   0.00027
0.26500   5.09841   5.09868   0.00027
